FilePath,ClassIndex,SplitSet,class_name,Visual_clue,Audio_clue,Vision_Key_Elements,Vision_cues_list,Audio_cues_list,Visual_Timeclue,Audio_Timeclue,Time_text
LongJump/v_LongJump_g05_c04.avi,31,test,LongJump,"A crowd of people are gathered in a park for a long jump competition. The camera pans across the crowd, showing people of all ages watching the event. A young boy in a white shirt and black pants runs down a track towards a sand pit. He jumps into the sand pit, landing on his feet. A man in a black jacket walks over to the sand pit and measures the distance of the jump.","The audio features a fast-paced electronic music track with a repetitive, rhythmic structure. The music has a synthetic, upbeat character with a steady tempo and a prominent bassline. There are no discernible speech or environmental sounds present in the audio.","[Vision-Key-Elements]
- Person (Pose/Action): people of all ages watching, a young boy running down the track, man in black jacket walking
- Objects: track, sand pit
- Scene: park
- Motion: crowd watching, boy running, man walking
- Interaction: man measuring the jump distance
- Visual Cues: people of all ages watching, boy running","[people watching, boy running, man walking, boy running down the track, man measuring the jump distance]","[fast-paced electronic music, rhythmic structure, repetitive music, synthetic music, prominent bassline]","The video starts with a large group of people gathered around an outdoor event. A man in a black suit is seen walking towards the camera while holding a yellow object. Then, a man in a white uniform starts running down the track and jumps into the sand pit. Next, the crowd cheers and claps as the man lands in the sand. Finally, the man stands up and walks away from the sand pit.",Start: An upbeat electronic dance track begins with a steady rhythm Then: A male voice delivers rhythmic spoken vocals Next: Claps and cheering sounds emerge alongside the music Finally: The energetic performance maintains its pace throughout the audio clip,"The video begins with a group of people gathered around an outdoor event. A man in a black suit is seen walking towards the camera while holding a yellow object. A man in a white uniform starts running down the track and jumps into the sand pit, prompting the crowd to erupt in cheers and claps. The man stands up and walks away from the sand pit as the energetic audio performance continues with its steady rhythm and rhythmic spoken vocals."
LongJump/v_LongJump_g05_c05.avi,31,test,LongJump,"A crowd of people are gathered on a rainy day, standing under umbrellas and watching an event. The camera pans to the right, showing a long jump pit with sand. A runner in a black shirt and white shorts sprints down the track and leaps into the sand pit.","The audio features a male vocalist singing with an upbeat, energetic tone. The music is electronic with a fast tempo and rhythmic beats, accompanied by a crowd cheering in the background. The overall mood is lively and celebratory.","[Vision-Key-Elements]
- Person (Pose/Action): sprinting down the track, leaps into the sand pit
- Objects: long jump pit with sand
- Scene: rainy day, event
- Motion: runner sprinting, jumping into the sand pit
- Interaction: person interacting with the long jump pit
- Visual Cues: runner in a black shirt and white shorts, standing under umbrellas","[runner sprinting, runner jumping into the sand pit, runner in black shirt and white shorts, umbrellas, runner standing under umbrellas]","[cheering crowd, electronic music, male vocalist, upbeat energetic tone, rhythmic beats, fast tempo]","The video begins with a wide shot of an outdoor event, possibly a fair or festival, with people gathered around tables and tents. The camera pans to the right, revealing more attendees and colorful umbrellas providing shade. As the camera continues to pan, it focuses on a specific area where a track and sandpit are set up for a running event. The scene then transitions to show a runner in motion, sprinting down the track towards the sandpit. Finally, the camera captures the runner jumping into the sandpit, creating a small cloud of sand upon impact.",Start: Music begins with a lively beat and synthesizer melody Then: A male vocalist sings an energetic song with a catchy chorus Next: A lively crowd cheers and whistles along to the music Finally: The music reaches an upbeat conclusion with a cheerful mood,"The video begins with a wide shot of an outdoor event, possibly a fair or festival, with people gathered around tables and tents. The camera pans to the right, revealing more attendees and colorful umbrellas providing shade. The scene then transitions to show a runner in motion, sprinting down the track towards the sandpit. The camera captures the runner jumping into the sandpit, creating a small cloud of sand upon impact. Meanwhile, the music begins with a lively beat and synthesizer melody, followed by a male vocalist singing an energetic song with a catchy chorus. The lively crowd cheers and whistles along to the music, which reaches an upbeat conclusion with a cheerful mood."
LongJump/v_LongJump_g06_c01.avi,31,test,LongJump,"A man in a brown shirt and black pants runs down a blue track. He leaps into the air, kicking his legs up and over his head. He lands in a sand pit and crouches down, then stands up and walks out of the pit.","The audio features a male voice singing over a hip-hop beat. The rhythm is steady with a strong bassline and electronic drums. The vocal delivery is rhythmic and energetic, matching the upbeat tempo. The music has a dark, urban feel with a prominent synth melody.","[Vision-Key-Elements]
- Person (Pose/Action): running down a blue track, leaps into the air, kicks legs up, lands in a sand pit, crouches down, stands up, walks out of the pit
- Objects: blue track, sand pit
- Scene: blue track, sand pit
- Motion: running down the track, leaping into the air, kicking legs up, landing in the sand pit, standing up, walking out of the pit
- Interaction: person interacts with the sand pit
- Visual Cues: man in a brown shirt and black pants, blue track, sand pit","[man running down the blue track, man leaping into the air, man kicking legs up, man landing in the sand pit, man crouching down, man standing up, man walking out of the pit]","[man singing, hip-hop beat, strong bassline, electronic drums, rhythmic vocal delivery, synth melody]","A man in a brown jacket and black pants runs down a blue track. Then, he jumps into a pit of sand. Next, he lands on his feet. Finally, he crouches down in the sand.","Start: A neutral-toned woman's voice speaking. Then: Background music playing with a steady tempo. Next: The speaker repeats the phrase ""this is why I'm hot"" four times. Finally: The music continues to play with a hip hop beat throughout the duration.","The man in a brown jacket and black pants runs down a blue track. He jumps into a pit of sand, landing on his feet. The music with a steady tempo starts playing in the background as a woman's voice speaks, repeating the phrase ""this is why I'm hot"" four times. The man crouches down in the sand, and the music continues to play with a hip hop beat."
LongJump/v_LongJump_g06_c02.avi,31,test,LongJump,"A track and field athlete sprints down a blue runway towards a sand pit. He plants his foot on the takeoff board and launches himself into the air, performing a long jump. He lands in the sand pit and comes to a stop.","The audio features a male vocalist singing rhythmically with a hip-hop beat. The vocal delivery is energetic and repetitive, with the phrase 'this is why' being repeated multiple times. The music has a steady, driving rhythm with a prominent bassline and electronic drum patterns.","[Vision-Key-Elements]
- Person (Pose/Action): standing on the takeoff board, sprinting down the runway, planting foot on takeoff board, launching into the air, performing long jump, landing in sand pit, coming to a stop
- Objects: blue runway, takeoff board, sand pit
- Scene: track and field area
- Motion: sprinting down the runway, launching into the air, landing in the sand pit
- Interaction: athlete interacts with takeoff board and sand pit
- Visual Cues: sprinting down the runway, planting foot on takeoff board, launching into the air","[sprinting down the runway, planting foot on takeoff board, launching into the air]","[long jump, athlete, takeoff board, sprinting, hip-hop music, male vocalist, rhythmic singing, repetitive phrase, energetic delivery]","The video begins with a man standing on the edge of a long jump track. Then, he starts running down the track, gaining speed as he goes. Next, he leaps into the air, extending his body to cover as much distance as possible. Finally, he lands in the sand pit, kicking up a small cloud of dust upon impact.","Start: An upbeat electronic hip hop track Then: Repetition of rhythmic vocal phrases Next: Percussive beat and synthesized basslines sustain atmosphere Finally: A vocal melody emerges, harmonizing with musical elements","The video begins with a man running down a long jump track, gaining speed. He leaps into the air, extending his body, before landing in the sand pit, kicking up a cloud of dust. The audio accompaniment starts with an upbeat electronic hip hop track, which transitions to rhythmic vocal phrases, followed by a percussive beat and synthesized basslines, eventually introducing a vocal melody that harmonizes with the musical elements."
LongJump/v_LongJump_g06_c03.avi,31,test,LongJump,"A man in black athletic wear is running down a blue track. He is holding a javelin in his right hand. As he runs, he builds up speed and momentum. He then releases the javelin with a powerful throw, extending his arm fully. The javelin soars through the air, landing far down the field.","The audio presents a dark, synth-driven melody characterized by sustained high-pitched tones and a haunting ambient atmosphere. There are no discernible speech or dialogue elements in the recording. The rhythm is consistent with an electronic music genre, and the overall tone is mysterious and somber.","[Vision-Key-Elements]
- Person (Pose/Action): running, holding javelin, releasing javelin
- Objects: blue track, man, javelin
- Scene: track field
- Motion: man running, javelin flying through the air
- Interaction: man throwing javelin
- Visual Cues: man in black athletic wear, holding javelin in right hand, running down blue track, releasing javelin, javelin flying through air, landing far down field.","[man running, man holding javelin, javelin flying through air, javelin landing, man in black athletic wear]","[javelin, running, man, ambient atmosphere, electronic music, haunting melody, sustained high-pitched tones, synth-driven, mysterious tone]",Start: A person is seen standing on a track and begins running down the track. Then: The person throws a javelin off into the distance. Next: Another person is seen walking on the track. Finally: The person continues running down the track and jumping into a pit.,"Start: An electronic device beeps with a high-pitched pitch that descends rapidly, creating a metallic and sharp sound. Then: A continuous, sustained synthesizer note plays on a low, resonant frequency, providing a dark and atmospheric foundation. Next: A brief, muffled sound effect with a slight echo occurs, adding subtle texture. Finally: The audio ends with a clear, short t","The person is seen standing on a track and begins running down the track, throws a javelin off into the distance, continues running down the track, and jumps into a pit, accompanied by an electronic device beeping with a high-pitched pitch that descends rapidly, followed by a continuous, sustained synthesizer note on a low, resonant frequency, a brief, muffled sound effect with a slight echo, and ends with a clear, short tone."
LongJump/v_LongJump_g06_c04.avi,31,test,LongJump,A man in black clothing and a white hat is running down a blue track. He runs past a football goal post and continues running off the track onto a grassy field. He continues running until he reaches a sand pit where he jumps into the sand. Another man in a brown shirt is standing near the sand pit watching him.,"The audio features a male vocalist singing in a repetitive, chant-like phrase with an upbeat and energetic rhythm. The music is electronic with a fast tempo and a prominent bassline. The overall tone is enthusiastic and rhythmic, suggesting a celebratory or dance-oriented context.","[Vision-Key-Elements]
- Person (Pose/Action): running, jumping into the sand
- Objects: football goal post, sand pit
- Scene: blue track, grassy field
- Motion: running along the track, jumping into the sand
- Interaction: person runs past football goal post, person jumps into sand pit
- Visual Cues: running down blue track, wearing black clothing and white hat, running off blue track, jumping into sand pit, standing near sand pit, wearing brown shirt","[running down blue track, wearing black clothing and white hat, running off blue track, jumping into sand pit, standing near sand pit, wearing brown shirt]","[football, jumping, singing, male vocalist, electronic music, fast tempo, prominent bassline, upbeat rhythm, enthusiastic tone, celebratory context, dance music]","The video begins with a man wearing a white helmet running down a blue track. Then, he jumps into a sand pit. Next, another person runs onto the track and jumps into the sand pit as well. Finally, the first man is seen bending over in the sand pit.","Start: A man speaking rhythmically in a non-English language. Then: An international reggae-style music begins, blending traditional roots reggae elements such as bass guitar, drums, and guitar. Next: The music maintains its energetic rhythm throughout, with a noticeable reggae beat. Finally: The music continues with a fusion of t","The video begins with a man wearing a white helmet running down a blue track, followed by him jumping into a sand pit. Another person then runs onto the track and jumps into the sand pit, with the first man later seen bending over in the sand pit. The audio starts with a man speaking rhythmically in a non-English language, transitioning to international reggae-style music with a noticeable reggae beat, which continues throughout the video with a fusion of traditional roots reggae elements."
LongJump/v_LongJump_g07_c01.avi,31,test,LongJump,"A female runner in a blue shirt and black shorts sprints down an indoor track. She leaps over a sand pit at the end of the track, landing gracefully on the other side. The crowd cheers as she completes her run.","A rhythmic pattern of distinct impacts resembling multiple sticks striking a surface, interspersed with brief vocalizations likely from a person observing or adjusting the activity.","[Vision-Key-Elements]
- Person (Pose/Action): sprinting down an indoor track, leaps over a sand pit
- Objects: indoor track, sand pit
- Scene: indoor track setting
- Motion: running down the track, leaping over the sand pit
- Interaction:
- Visual Cues: wearing blue shirt and black shorts, sprinting, leaping over sand pit, landing on the other side, crowd cheering","[person sprinting down an indoor track, person leaping over a sand pit, person wearing blue shirt and black shorts, crowd cheering]","[impact sounds, multiple sticks striking surface, vocalizations, person observing or adjusting]","The video starts with a woman running down an indoor track. Then, she jumps into a pit of sand and stands up. Next, she walks out of the pit. Finally, she turns around and walks away.","Start: A single snapping sound occurs. Then: A series of brief, rapid snapping sounds follow. Next: Multiple distinct snapping sounds are succeeded by another sharp noise. Finally: Multiple similar snapping sounds conclude the audio sequence.","The video begins with a woman running down an indoor track, followed by her jumping into a pit of sand, standing up, and walking out of it. The audio sequence starts with a single snapping sound, which is followed by a series of brief, rapid snapping sounds, succeeded by multiple distinct snapping sounds, and concludes with multiple similar snapping sounds. The woman then turns around and walks away."
LongJump/v_LongJump_g07_c02.avi,31,test,LongJump,"A man in a red shirt and black shorts sprints down an indoor track. He leaps over a hurdle, landing gracefully on the other side. The camera follows him as he continues running towards a long jump pit. He takes a few powerful strides before leaping into the air, landing in the sand.","A room with people talking and the sound of a basketball bouncing, then the sound of a bag being handled, possibly containing books or papers, followed by the sound of a backpack being zipped.","[Vision-Key-Elements]
- Person (Pose/Action): sprinting down an indoor track, leaps over a hurdle, running towards a long jump pit, takes powerful strides, leaps into the air
- Objects: indoor track, hurdle, long jump pit
- Scene: indoor track
- Motion: sprinting, leaping over hurdle, running towards long jump pit, taking powerful strides, jumping into the air
- Interaction: person interacts with hurdle, person interacts with long jump pit
- Visual Cues: man in a red shirt, man in black shorts, sprinting down track, leaping over hurdle, landing in","[man sprinting down track, man leaping over hurdle, man running towards long jump pit, man taking powerful strides, man jumping into the air]","[person running, sprinting, jumping, hurdle, long jump pit, basketball bouncing, bag being handled, backpack being zipped]","The video begins with a man running down a track and jumping over a hurdle. Then, he continues running and jumps over another hurdle. Next, the man is seen running towards a sand pit and performs a long jump. Finally, the man lands in the sand pit while people watch.","Start: A man's cheerful commentary begins. Then: People are heard talking and walking nearby. Next: Sounds of hands clapping follow. Finally: The man continues speaking, his tone remaining upbeat.","The video begins with a man running down a track and jumping over hurdles. As he continues running, he jumps over another hurdle. The man then runs towards a sand pit and performs a long jump, landing in the sand pit while people watch nearby. In the background, a man's cheerful commentary starts, followed by sounds of people talking and walking. Hands are heard clapping after the man's jump, and the commentator continues speaking, maintaining an upbeat tone."
LongJump/v_LongJump_g07_c03.avi,31,test,LongJump,"A man in a white shirt and black pants is running on an indoor track. He is running towards a long jump pit. He plants his foot and jumps into the air, landing in the sand. The crowd cheers as he lands.","A steady, rhythmic sound resembling a drumbeat or mechanical operation is present throughout the audio.","[Vision-Key-Elements]
- Person (Pose/Action): running, jumping into the air
- Objects: man, indoor track, long jump pit
- Scene: indoor track, long jump pit
- Motion: running, jumping, landing
- Interaction: man jumping into long jump pit
- Visual Cues: man running on indoor track, man jumping into air, man landing in sand, crowd cheering","[man running on indoor track, man jumping into air, man landing in sand, crowd cheering]","[drumbeat, mechanical operation, cheering crowd]","The video begins with a man in white running on an indoor track, surrounded by spectators. He continues running towards the camera and passes it, moving out of the frame. The camera then shifts focus to the track ahead, showing a long jump pit.","Start: A speech with background crowd sounds Then: Intense crowd cheering and shouting Next: A series of electronic beeps Finally: A person speaking about a football match, emphasizing the competition, followed by the crowd reaction.","The video begins with a man running on an indoor track, surrounded by spectators. The crowd is cheering and shouting, and the speech in the background is accompanied by electronic beeps. The man runs towards the camera and passes it, moving out of the frame. The camera then shifts focus to the track ahead, showing a long jump pit. The intense crowd cheering and shouting is heard throughout, and the video ends with a person speaking about a football match, emphasizing the competition, followed by the crowd reaction."
LongJump/v_LongJump_g07_c04.avi,31,test,LongJump,"A female athlete in a blue shirt and black shorts sprints down an indoor track. She leaps over a wooden platform, landing gracefully on the other side. The camera follows her movement as she runs, then focuses on her jump and landing.",The audio contains a whistle sound followed by a male voice speaking in Chinese. The environment suggests an indoor setting with a crowd present.,"[Vision-Key-Elements]
- Person (Pose/Action): sprinting, jumping over wooden platform, landing
- Objects: female athlete, wooden platform
- Scene: indoor track
- Motion: sprinting, jumping, landing
- Interaction: athlete jumps over platform, lands on other side
- Visual Cues: blue shirt, black shorts, sprinting, jumping over wooden platform, landing on other side, camera following movement, camera focusing on jump and landing.","[athlete sprinting, athlete jumping over wooden platform, athlete landing, camera following movement, camera focusing on jump and landing]","[whistle, male voice, Chinese language, crowd, indoor setting]","The video begins with a lady running on an indoor track. Then, she runs up to a wooden ramp and jumps over a hurdle. Next, she lands gracefully on the other side of the ramp. Finally, she continues running forward, passing by a crowd of people.",Start: Crowd murmurs and music play Then: People enter the cafeteria with sounds of steps and chatter Next: Women's basketball game begins with players running and balls bouncing Finally: Female whistle sounds followed by background chatter,"The video begins with a lady running on an indoor track. She runs up to a wooden ramp and jumps over a hurdle, landing gracefully on the other side of the ramp. As she continues running forward, she passes by a crowd of people in the background. Meanwhile, the audio starts with crowd murmurs and music playing, followed by people entering the cafeteria with sounds of steps and chatter. The scene shifts to a women's basketball game, with players running and balls bouncing, before a female whistle sounds, followed by background chatter."
LongJump/v_LongJump_g07_c05.avi,31,test,LongJump,"A man in a red and white track uniform sprints down an indoor track. He leaps over a sand pit, landing on his feet and continuing to run. The camera follows him as he runs past a crowd of people who are cheering and clapping.","The audio features a male speaker delivering a moderately paced monologue. The speech is clear, with a focus on explaining something, yet the emotional tone is neutral. The audio quality is slightly muffled, suggesting it may be from a live or low-quality recording source.","[Vision-Key-Elements]
- Person (Pose/Action): sprinting down an indoor track, leaps over sand pit, running
- Objects: sand pit, indoor track, crowd of people
- Scene: indoor track
- Motion: sprinting, leaping, running, camera following
- Interaction: person running past crowd
- Visual Cues: man in red and white track uniform, sprinting, leaping over sand pit, landing on feet, running past crowd, cheering crowd, clapping crowd","[man in red and white track uniform, sprinting, leaping over sand pit, landing on feet, running past crowd, cheering crowd, clapping crowd]","[footsteps, running, male voice, monologue, neutral tone, crowd cheering, crowd clapping]","The video starts with a man running down an indoor track. The crowd cheers him on as he runs. Then, the man jumps over a hurdle and continues running. Next, the man crosses the finish line and raises his arms in victory. Finally, the man celebrates with the crowd as they cheer for him.",Start - A neutral male voice speaking the word 'clap' at 0s Then - A crowd clapping and cheering Next - A cheerleader leading a cheer Finally - The word 'clap' spoken again after the cheerleader segment,"The man runs down the indoor track as the crowd cheers him on. He jumps over a hurdle and continues running. The crowd's cheering grows louder as the man approaches the finish line. The man crosses the finish line, raises his arms in victory, and celebrates with the crowd, who continue cheering, led by a cheerleader. The man's celebration is accompanied by the sound of clapping and cheering from the crowd, punctuated by a cheerleader's chant."
MoppingFloor/v_MoppingFloor_g01_c01.avi,32,test,MoppingFloor,"A toddler, wearing a red shirt and blue pants, is sweeping the kitchen floor with a green and white broom. The child walks barefoot across the white tiled floor, pushing the broom in front of them. They move from left to right, stopping briefly before continuing their sweeping journey.","The audio contains a continuous mechanical humming sound, possibly来自电动机器的嗡嗡声， accompanied by faint conversation between two individuals speaking in Russian. The conversation seems focused and engaged, with a male voice speaking first, followed by a female voice responding. There is a","[Vision-Key-Elements]
- Person (Pose/Action): sweeping the kitchen floor with a broom
- Objects: green and white broom, white tiled floor, kitchen
- Scene: kitchen
- Motion: walking barefoot, pushing the broom, moving from left to right
- Interaction: child sweeping the floor
- Visual Cues: wearing red shirt and blue pants, barefoot, walking across white tiled floor, pushing green and white broom, sweeping the floor, moving from left to right, stopping briefly","[person wearing red shirt and blue pants, barefoot, sweeping the floor, pushing a broom, moving from left to right, stopping briefly]","[humming sound, mechanical engine, conversation, male voice, female voice, Russian language]","The video begins with a toddler in a red shirt and blue pants holding a green mop. She is standing in a kitchen with white tiled floors. The toddler then starts to walk forward, pushing the mop along the floor as she goes. She continues to walk and push the mop, moving further into the kitchen. The video ends with the toddler still walking and pushing the mop.",Start: A motor vehicle engine running smoothly Then: Men talking in a foreign language Next: A thump sound followed by low female chatter Finally: A man speaking in a foreign language and a woman responding briefly,"The video begins with a toddler in a kitchen holding a mop and walking forward, pushing it along the floor. The toddler continues walking and pushing the mop, moving further into the kitchen. The audio in the background starts with a motor vehicle engine running smoothly, followed by men talking in a foreign language. A thump sound is heard, and low female chatter is audible. The video ends with the toddler still walking and pushing the mop, while a man speaks in a foreign language and a woman responds briefly."
MoppingFloor/v_MoppingFloor_g01_c02.avi,32,test,MoppingFloor,"A toddler wearing a red shirt and blue pants is walking across a tiled floor. She is holding a green toy in her right hand and swinging it back and forth as she walks. She stops briefly, then continues walking towards the camera.","An adult male voice provides an emotional and supportive monologue in Chinese, speaking in a somewhat hurried or intense manner.","[Vision-Key-Elements]
- Person (Pose/Action): walking across a tiled floor, holding a green toy, swinging toy back and forth
- Objects: toddler, green toy, tiled floor
- Scene: indoor setting
- Motion: walking, swinging toy, stopping briefly
- Interaction: holding toy, swinging toy
- Visual Cues: toddler wearing red shirt and blue pants, holding green toy, swinging green toy back and forth, walking on tiled floor, stopping briefly, continuing walking towards the camera. The toddler is walking towards the camera.","[toddler walking, toddler holding green toy, toddler swinging green toy, toddler wearing red shirt and blue pants, toddler walking on tiled floor, toddler stopping briefly]","[toddler, green toy, adult male voice, monologue, Chinese language, emotional, supportive, hurried, intense]","The child walks towards the camera holding a toy. Then, the child drops the toy and turns around to walk away from the camera. Next, the child turns back and walks towards the camera again. Finally, the child picks up the toy and continues walking towards the camera.","Start: A man and woman having a conversation in a room Then: The man abruptly slams a drawer shut Next: The woman reacts with surprise, pausing their conversation Finally: The man and woman resume speaking, seemingly trying to continue their interrupted discussion","The child walks towards the camera holding a toy, drops it, and turns to walk away. The child then turns back and walks towards the camera again, finally picking up the toy and continuing to walk towards the camera. Meanwhile, a man and a woman are having a conversation in a room, where the man abruptly slams a drawer shut, prompting the woman to react with surprise, before they resume speaking to continue their interrupted discussion."
MoppingFloor/v_MoppingFloor_g01_c03.avi,32,test,MoppingFloor,A toddler in a red shirt and blue pants is standing in a kitchen. They are holding a green and white toy mop and moving it back and forth across the floor. The toddler is looking around the room as they mop.,A man speaks over a loudspeaker with other people chatting in the distance followed by a sharp popping,"[Vision-Key-Elements]
- Person (Pose/Action): standing in the kitchen, holding a toy mop and moving it back and forth
- Objects: green and white toy mop, kitchen furniture (not specified)
- Scene: kitchen
- Motion: moving the mop back and forth
- Interaction: holding the toy mop
- Visual Cues: standing in the kitchen, wearing red shirt and blue pants, holding green and white toy mop, moving toy mop back and forth, looking around the room","[standing in the kitchen, holding a toy mop, moving the mop back and forth, wearing red shirt and blue pants, looking around the room]","[kitchen sounds, man speaking, loudspeaker, background chatter, popping sound]","The video begins with a toddler standing in the kitchen, holding a green and white broom. The child is wearing a red shirt and blue pants. The toddler starts sweeping the floor with the broom, moving it back and forth. The child continues to sweep the floor, occasionally stopping to look around.",Start: A male voice is giving a lecture Then: Background conversations and sounds of people moving Next: The male voice continues explaining Finally: The lecture ends with the man concluding his speech,"The video begins with a toddler standing in the kitchen, holding a green and white broom and wearing a red shirt and blue pants. The child starts sweeping the floor with the broom, moving it back and forth. The background is filled with a male voice giving a lecture, which continues throughout the video. The child continues to sweep the floor, occasionally stopping to look around. The lecture ends with the man concluding his speech, but the child's sweeping continues until the end of the video."
MoppingFloor/v_MoppingFloor_g01_c04.avi,32,test,MoppingFloor,"A toddler in a red shirt and blue pants is sweeping the kitchen floor. He is using a green and white broom to sweep the crumbs and debris into a pile. He is moving the broom back and forth across the floor, and he is taking small steps as he walks.","A man speaks in a neutral tone, followed by a woman responding with a slightly more emotional tone. The conversation is in a language that appears to be Balinese.","[Vision-Key-Elements]
- Person (Pose/Action): sweeping the kitchen floor, taking small steps
- Objects: green and white broom
- Scene: kitchen
- Motion: moving the broom back and forth, walking
- Interaction: 
- Visual Cues: toddler in red shirt and blue pants, sweeping with green and white broom, moving broom back","[toddler in red shirt and blue pants, toddler sweeping with green and white broom, toddler moving broom back and forth]","[toddler, broom, sweeping, man speaking, woman speaking, Balinese conversation]","The video begins with a child in a red shirt and blue pants standing on a tiled floor. The child is holding a green mop. Then, the child moves the mop back and forth across the floor. Next, the child continues to move the mop around the kitchen floor. Finally, the child is still holding the mop and standing in the same spot.",Start: A male voice is heard discussing the weight of an object. Then: The same voice continues by mentioning the weight of another item. Next: Several men engage in a conversation about various aspects of a situation. Finally: The conversation shifts to mentioning the use of medication and its dosage for treatment.,"The child is initially seen standing on a tiled floor holding a green mop, then proceeds to move it back and forth across the floor, continuing to clean the kitchen floor before coming to a stop in the same spot. A male voice discusses the weight of objects, continues to mention another item, and then shifts to a conversation with other men about a situation, eventually mentioning the use of medication and its dosage for treatment."
MoppingFloor/v_MoppingFloor_g02_c01.avi,32,test,MoppingFloor,A man in a blue shirt and khaki pants is mopping the floor. He is using a yellow mop and a white mop head. The floor is black and white tile. There is a yellow bucket and a blue broom in the background. The man is mopping the floor in a back-and-forth motion.,"A male voice speaks in a neutral tone about work-related tasks, mentioning phrases like 'applying finish' and 'making a frame.' The audio quality is poor, with noticeable background noise and distortion.","[Vision-Key-Elements]
- Person (Pose/Action): m
- Objects: yellow mop, white mop head, yellow bucket, blue broom
- Scene: black and white tile floor
- Motion: mopping in a back-and-forth motion
- Interaction: person mopping the floor
- Visual Cues: man in a blue shirt and khaki pants, mopping the floor with a yellow mop and white mop head, back-and-forth motion, yellow bucket and blue broom in the background.","[man mopping the floor with a yellow mop, man in a blue shirt and khaki pants, yellow bucket and blue broom, back-and-forth motion]","[man speaking, poor audio quality, background noise, distortion, blue shirt, khaki pants, yellow mop, white mop head, yellow bucket, blue broom]","The video starts with a man standing in an office holding a mop. Then, he proceeds to mop the floor, moving forward and backward. Next, he reaches a wall and turns around, continuing to mop. Finally, he reaches the end of the room and stops mopping.","Start: A man begins speaking about his workplace. Then: He describes the tasks he performs. Next: He clarifies that his role involves differentiating between finished and unfinished work. Finally: He mentions creating frames, with an unclear reference to 'God'.","The man is first seen standing in an office holding a mop. He begins speaking about his workplace, describing the tasks he performs, including mopping the floor, moving forward and backward, and reaching a wall and turning around. He clarifies that his role involves differentiating between finished and unfinished work. He continues mopping, stopping at the end of the room. He mentions creating frames, with an unclear reference to 'God', as he concludes his explanation."
MoppingFloor/v_MoppingFloor_g02_c02.avi,32,test,MoppingFloor,"A man in khakis and a button-down shirt is mopping a floor. He is using a long-handled mop with a white mop head. The floor is a light color with a dark stripe running down the center. There is a yellow bucket and a sink in the background. The man is moving the mop back and forth across the floor, cleaning it.","A male voice is speaking in a neutral tone, discussing a technical process involving framing and maintaining a consistent width.","[Vision-Key-Elements]
- Person (Pose/Action): mopping the floor
- Objects: long
- Scene: a light-colored floor with a dark stripe
- Motion: moving the mop back and forth
- Interaction: person cleaning the floor
- Visual Cues: mopping floor, using long-handled mop, moving mop back and forth, light-colored floor, dark stripe on floor, yellow bucket, sink in background.","[moving mop back and forth, mopping floor, using long-handled mop, light-colored floor, dark stripe on floor, yellow bucket, sink in background]","[long-handled mop, male voice, neutral tone, technical discussion, framing, consistent width]","The video starts with a person using a mop to clean the floor. Then, they move back and forth across the floor, ensuring it is thoroughly cleaned. Next, the person walks away from the camera. Finally, the person turns around and walks back towards the camera.",Start: A man explains pattern framing techniques using body language references Then: Demonstrates vertical alignment alignment importance with hand gestures Next: Discusses horizontal frame dimensions comparison Finally: Emphasizes maintenance of visual proportions during framing,"The person is cleaning the floor with a mop, moving back and forth to ensure thorough cleaning. The person then walks away from the camera, followed by turning around and walking back towards it. Meanwhile, a man is explaining pattern framing techniques, using body language references, and then demonstrates vertical alignment's importance with hand gestures, before discussing horizontal frame dimensions comparison and emphasizing the maintenance of visual proportions during framing."
MoppingFloor/v_MoppingFloor_g02_c03.avi,32,test,MoppingFloor,"A man in khaki pants and a blue shirt is walking backward across a white floor. He is holding a mop with a yellow handle and is using it to clean the floor. He is walking slowly and carefully, making sure to cover every inch of the floor.",The audio features a male voice speaking in a neutral tone with occasional throat clearing. The speech is continuous and appears to be a monologue. There are no musical elements or environmental sounds beyond the speech and occasional background noise.,"[Vision-Key-Elements]
- Person (Pose/Action): walking backward, cleaning the floor with a mop
- Objects: man, mop with a yellow handle
- Scene: white floor
- Motion: walking backward
- Interaction: person cleaning the floor with a mop
- Visual Cues: walking backward, holding mop, using mop to clean the floor, khaki pants, blue shirt, yellow handle on mop, white floor","[man walking backward, man holding mop, man using mop to clean the floor, khaki pants, blue shirt, yellow handle on mop, white floor]","[voice, male voice, throat clearing, speech, background noise]","The video begins with a close-up of a floor. Then, a man appears and starts sweeping the floor with a broom. Next, he uses a mop to clean the floor. Finally, he finishes mopping and walks away.","Start: A man speaks about reaching with the mob and a government. Then: The crowd erupts in a cheers, including a significant whoop. Next: The man continues speaking about a government. Finally: The crowd cheers and whoops again.","The video begins with a close-up of a floor. A man appears and starts sweeping the floor with a broom. The man continues sweeping and then uses a mop to clean the floor. The crowd erupts in cheers, including a significant whoop, as the man speaks about reaching with the mob and a government. The man continues speaking about a government, and the crowd cheers and whoops again. The man finishes mopping and walks away."
